request_id,category,customer_question,agent_response
manual_coverage_003_2,coverage,عندي سؤال: لا توجد إشارة جيدة في البيت,جرّب الخدمة في مكان مفتوح أو قرب نافذة للتأكد من التغطية. إذا بقي الضعف أرسل موقعك التقريبي للدعم.
manual_coverage_003_3,coverage,ممكن تساعدوني؟ لا توجد إشارة جيدة في البيت,جرّب الخدمة في مكان مفتوح أو قرب نافذة للتأكد من التغطية. إذا بقي الضعف أرسل موقعك التقريبي للدعم.
manual_coverage_003_4,coverage,السلام عليكم، لا توجد إشارة جيدة في البيت,جرّب الخدمة في مكان مفتوح أو قرب نافذة للتأكد من التغطية. إذا بقي الضعف أرسل موقعك التقريبي للدعم.
manual_coverage_003_5,coverage,لا توجد إشارة جيدة في البيت؟,جرّب الخدمة في مكان مفتوح أو قرب نافذة للتأكد من التغطية. إذا بقي الضعف أرسل موقعك التقريبي للدعم.
manual_coverage_004_0,coverage,أين أقرب مركز خدمة؟,يمكنك معرفة أقرب مركز خدمة عبر الموقع الرسمي أو التواصل مع الدعم وتزويدهم بمنطقتك.
manual_coverage_004_1,coverage,لو سمحت أين أقرب مركز خدمة؟,يمكنك معرفة أقرب مركز خدمة عبر الموقع الرسمي أو التواصل مع الدعم وتزويدهم بمنطقتك.
manual_coverage_004_2,coverage,عندي سؤال: أين أقرب مركز خدمة؟,يمكنك معرفة أقرب مركز خدمة عبر الموقع الرسمي أو التواصل مع الدعم وتزويدهم بمنطقتك.
manual_coverage_004_3,coverage,ممكن تساعدوني؟ أين أقرب مركز خدمة؟,يمكنك معرفة أقرب مركز خدمة عبر الموقع الرسمي أو التواصل مع الدعم وتزويدهم بمنطقتك.
manual_coverage_004_4,coverage,السلام عليكم، أين أقرب مركز خدمة؟,يمكنك معرفة أقرب مركز خدمة عبر الموقع الرسمي أو التواصل مع الدعم وتزويدهم بمنطقتك.
manual_hakki_001_0,hakki,كيف أحمل تطبيق Hakki؟,يمكن تحميل تطبيق Hakki من المتاجر الرسمية المتاحة لجهازك. استخدم الروابط الرسمية لتجنب التطبيقات غير الموثوقة.
manual_hakki_001_1,hakki,لو سمحت كيف أحمل تطبيق Hakki؟,يمكن تحميل تطبيق Hakki من المتاجر الرسمية المتاحة لجهازك. استخدم الروابط الرسمية لتجنب التطبيقات غير الموثوقة.
manual_hakki_001_2,hakki,عندي سؤال: كيف أحمل تطبيق Hakki؟,يمكن تحميل تطبيق Hakki من المتاجر الرسمية المتاحة لجهازك. استخدم الروابط الرسمية لتجنب التطبيقات غير الموثوقة.
manual_hakki_001_3,hakki,ممكن تساعدوني؟ كيف أحمل تطبيق Hakki؟,يمكن تحميل تطبيق Hakki من المتاجر الرسمية المتاحة لجهازك. استخدم الروابط الرسمية لتجنب التطبيقات غير الموثوقة.
manual_hakki_001_4,hakki,السلام عليكم، كيف أحمل تطبيق Hakki؟,يمكن تحميل تطبيق Hakki من المتاجر الرسمية المتاحة لجهازك. استخدم الروابط الرسمية لتجنب التطبيقات غير الموثوقة.
manual_hakki_002_0,hakki,هل أستطيع الاتصال بدون رصيد عبر حكي؟,تطبيق Hakki يوفر استخداماً مجانياً في حالات محددة بعد نفاد الرصيد حسب شروط الخدمة. افتح التطبيق وتحقق من الخيارات المتاحة.
manual_hakki_002_1,hakki,لو سمحت هل أستطيع الاتصال بدون رصيد عبر حكي؟,تطبيق Hakki يوفر استخداماً مجانياً في حالات محددة بعد نفاد الرصيد حسب شروط الخدمة. افتح التطبيق وتحقق من الخيارات المتاحة.
manual_hakki_002_2,hakki,عندي سؤال: هل أستطيع الاتصال بدون رصيد عبر حكي؟,تطبيق Hakki يوفر استخداماً مجانياً في حالات محددة بعد نفاد الرصيد حسب شروط الخدمة. افتح التطبيق وتحقق من الخيارات المتاحة.
manual_hakki_002_3,hakki,ممكن تساعدوني؟ هل أستطيع الاتصال بدون رصيد عبر حكي؟,تطبيق Hakki يوفر استخداماً مجانياً في حالات محددة بعد نفاد الرصيد حسب شروط الخدمة. افتح التطبيق وتحقق من الخيارات المتاحة.
manual_hakki_002_4,hakki,السلام عليكم، هل أستطيع الاتصال بدون رصيد عبر حكي؟,تطبيق Hakki يوفر استخداماً مجانياً في حالات محددة بعد نفاد الرصيد حسب شروط الخدمة. افتح التطبيق وتحقق من الخيارات المتاحة.
manual_hakki_003_0,hakki,أحتاج مكالمة طارئة ولا يوجد رصيد,إذا كنت تستخدم Hakki فقد تتوفر ميزة الاستخدام المجاني في الطوارئ حسب الشروط. افتح التطبيق واتبع التعليمات.
manual_hakki_003_1,hakki,لو سمحت أحتاج مكالمة طارئة ولا يوجد رصيد,إذا كنت تستخدم Hakki فقد تتوفر ميزة الاستخدام المجاني في الطوارئ حسب الشروط. افتح التطبيق واتبع التعليمات.
manual_hakki_003_2,hakki,عندي سؤال: أحتاج مكالمة طارئة ولا يوجد رصيد,إذا كنت تستخدم Hakki فقد تتوفر ميزة الاستخدام المجاني في الطوارئ حسب الشروط. افتح التطبيق واتبع التعليمات.
manual_hakki_003_3,hakki,ممكن تساعدوني؟ أحتاج مكالمة طارئة ولا يوجد رصيد,إذا كنت تستخدم Hakki فقد تتوفر ميزة الاستخدام المجاني في الطوارئ حسب الشروط. افتح التطبيق واتبع التعليمات.
manual_hakki_003_4,hakki,السلام عليكم، أحتاج مكالمة طارئة ولا يوجد رصيد,إذا كنت تستخدم Hakki فقد تتوفر ميزة الاستخدام المجاني في الطوارئ حسب الشروط. افتح التطبيق واتبع التعليمات.
manual_hakki_003_5,hakki,أحتاج مكالمة طارئة ولا يوجد رصيد؟,إذا كنت تستخدم Hakki فقد تتوفر ميزة الاستخدام المجاني في الطوارئ حسب الشروط. افتح التطبيق واتبع التعليمات.
manual_hakki_004_0,hakki,تطبيق حكي لا يعمل عندي,تأكد من تحديث التطبيق واتصال الإنترنت. إذا استمرت المشكلة أعد تثبيت التطبيق أو تواصل مع الدعم.
manual_hakki_004_1,hakki,لو سمحت تطبيق حكي لا يعمل عندي,تأكد من تحديث التطبيق واتصال الإنترنت. إذا استمرت المشكلة أعد تثبيت التطبيق أو تواصل مع الدعم.
manual_hakki_004_2,hakki,عندي سؤال: تطبيق حكي لا يعمل عندي,تأكد من تحديث التطبيق واتصال الإنترنت. إذا استمرت المشكلة أعد تثبيت التطبيق أو تواصل مع الدعم.
manual_hakki_004_3,hakki,ممكن تساعدوني؟ تطبيق حكي لا يعمل عندي,تأكد من تحديث التطبيق واتصال الإنترنت. إذا استمرت المشكلة أعد تثبيت التطبيق أو تواصل مع الدعم.
manual_hakki_004_4,hakki,السلام عليكم، تطبيق حكي لا يعمل عندي,تأكد من تحديث التطبيق واتصال الإنترنت. إذا استمرت المشكلة أعد تثبيت التطبيق أو تواصل مع الدعم.
manual_hakki_004_5,hakki,تطبيق حكي لا يعمل عندي؟,تأكد من تحديث التطبيق واتصال الإنترنت. إذا استمرت المشكلة أعد تثبيت التطبيق أو تواصل مع الدعم.
manual_hd_001_0,voice_services,ما هي خدمة HD Call؟,خدمة HD Call أو VoLTE تتيح مكالمات بجودة صوت أعلى عند توفر الدعم من الجهاز والشبكة وتفعيل الخدمة.
manual_hd_001_1,voice_services,لو سمحت ما هي خدمة HD Call؟,خدمة HD Call أو VoLTE تتيح مكالمات بجودة صوت أعلى عند توفر الدعم من الجهاز والشبكة وتفعيل الخدمة.
manual_hd_001_2,voice_services,عندي سؤال: ما هي خدمة HD Call؟,خدمة HD Call أو VoLTE تتيح مكالمات بجودة صوت أعلى عند توفر الدعم من الجهاز والشبكة وتفعيل الخدمة.
manual_hd_001_3,voice_services,ممكن تساعدوني؟ ما هي خدمة HD Call؟,خدمة HD Call أو VoLTE تتيح مكالمات بجودة صوت أعلى عند توفر الدعم من الجهاز والشبكة وتفعيل الخدمة.
manual_hd_001_4,voice_services,السلام عليكم، ما هي خدمة HD Call؟,خدمة HD Call أو VoLTE تتيح مكالمات بجودة صوت أعلى عند توفر الدعم من الجهاز والشبكة وتفعيل الخدمة.
manual_hd_002_0,voice_services,كيف أفعل VoLTE؟,لتفعيل VoLTE تأكد أولاً أن جهازك يدعم الخدمة ثم فعّل خيار VoLTE أو HD Call من إعدادات الشبكة في الهاتف.
manual_hd_002_1,voice_services,لو سمحت كيف أفعل VoLTE؟,لتفعيل VoLTE تأكد أولاً أن جهازك يدعم الخدمة ثم فعّل خيار VoLTE أو HD Call من إعدادات الشبكة في الهاتف.
manual_hd_002_2,voice_services,عندي سؤال: كيف أفعل VoLTE؟,لتفعيل VoLTE تأكد أولاً أن جهازك يدعم الخدمة ثم فعّل خيار VoLTE أو HD Call من إعدادات الشبكة في الهاتف.
manual_hd_002_3,voice_services,ممكن تساعدوني؟ كيف أفعل VoLTE؟,لتفعيل VoLTE تأكد أولاً أن جهازك يدعم الخدمة ثم فعّل خيار VoLTE أو HD Call من إعدادات الشبكة في الهاتف.
manual_hd_002_4,voice_services,السلام عليكم، كيف أفعل VoLTE؟,لتفعيل VoLTE تأكد أولاً أن جهازك يدعم الخدمة ثم فعّل خيار VoLTE أو HD Call من إعدادات الشبكة في الهاتف.
manual_hd_003_0,voice_services,هل هاتفي يدعم HD Call؟,يمكن معرفة دعم HD Call من إعدادات الجهاز أو مواصفات الهاتف. يجب أن يدعم الهاتف والشبكة الخدمة معاً.
manual_hd_003_1,voice_services,لو سمحت هل هاتفي يدعم HD Call؟,يمكن معرفة دعم HD Call من إعدادات الجهاز أو مواصفات الهاتف. يجب أن يدعم الهاتف والشبكة الخدمة معاً.
manual_hd_003_2,voice_services,عندي سؤال: هل هاتفي يدعم HD Call؟,يمكن معرفة دعم HD Call من إعدادات الجهاز أو مواصفات الهاتف. يجب أن يدعم الهاتف والشبكة الخدمة معاً.
manual_hd_003_3,voice_services,ممكن تساعدوني؟ هل هاتفي يدعم HD Call؟,يمكن معرفة دعم HD Call من إعدادات الجهاز أو مواصفات الهاتف. يجب أن يدعم الهاتف والشبكة الخدمة معاً.
manual_hd_003_4,voice_services,السلام عليكم، هل هاتفي يدعم HD Call؟,يمكن معرفة دعم HD Call من إعدادات الجهاز أو مواصفات الهاتف. يجب أن يدعم الهاتف والشبكة الخدمة معاً.
manual_hd_004_0,voice_services,المكالمات عالية الدقة لا تعمل,تأكد من دعم الجهاز وتفعيل VoLTE ومن وجود تغطية مناسبة. إذا استمرت المشكلة تواصل مع الدعم.
manual_hd_004_1,voice_services,لو سمحت المكالمات عالية الدقة لا تعمل,تأكد من دعم الجهاز وتفعيل VoLTE ومن وجود تغطية مناسبة. إذا استمرت المشكلة تواصل مع الدعم.
manual_hd_004_2,voice_services,عندي سؤال: المكالمات عالية الدقة لا تعمل,تأكد من دعم الجهاز وتفعيل VoLTE ومن وجود تغطية مناسبة. إذا استمرت المشكلة تواصل مع الدعم.
manual_hd_004_3,voice_services,ممكن تساعدوني؟ المكالمات عالية الدقة لا تعمل,تأكد من دعم الجهاز وتفعيل VoLTE ومن وجود تغطية مناسبة. إذا استمرت المشكلة تواصل مع الدعم.
manual_hd_004_4,voice_services,السلام عليكم، المكالمات عالية الدقة لا تعمل,تأكد من دعم الجهاز وتفعيل VoLTE ومن وجود تغطية مناسبة. إذا استمرت المشكلة تواصل مع الدعم.
manual_hd_004_5,voice_services,المكالمات عالية الدقة لا تعمل؟,تأكد من دعم الجهاز وتفعيل VoLTE ومن وجود تغطية مناسبة. إذا استمرت المشكلة تواصل مع الدعم.
manual_hd_005_0,voice_services,ما فائدة VoLTE؟,VoLTE يحسن جودة الصوت ويسمح بالمكالمات عبر شبكة الجيل الرابع عند توفر الدعم والتفعيل.
manual_hd_005_1,voice_services,لو سمحت ما فائدة VoLTE؟,VoLTE يحسن جودة الصوت ويسمح بالمكالمات عبر شبكة الجيل الرابع عند توفر الدعم والتفعيل.
manual_hd_005_2,voice_services,عندي سؤال: ما فائدة VoLTE؟,VoLTE يحسن جودة الصوت ويسمح بالمكالمات عبر شبكة الجيل الرابع عند توفر الدعم والتفعيل.
manual_hd_005_3,voice_services,ممكن تساعدوني؟ ما فائدة VoLTE؟,VoLTE يحسن جودة الصوت ويسمح بالمكالمات عبر شبكة الجيل الرابع عند توفر الدعم والتفعيل.
manual_hd_005_4,voice_services,السلام عليكم، ما فائدة VoLTE؟,VoLTE يحسن جودة الصوت ويسمح بالمكالمات عبر شبكة الجيل الرابع عند توفر الدعم والتفعيل.
manual_5g_001_0,fiveg,هل شبكة 5G متوفرة؟,شبكة 5G يتم إطلاقها حسب توفر الخدمة والتغطية. تابع الإعلانات الرسمية لمعرفة موعد ومناطق التوفر.
manual_5g_001_1,fiveg,لو سمحت هل شبكة 5G متوفرة؟,شبكة 5G يتم إطلاقها حسب توفر الخدمة والتغطية. تابع الإعلانات الرسمية لمعرفة موعد ومناطق التوفر.
manual_5g_001_2,fiveg,عندي سؤال: هل شبكة 5G متوفرة؟,شبكة 5G يتم إطلاقها حسب توفر الخدمة والتغطية. تابع الإعلانات الرسمية لمعرفة موعد ومناطق التوفر.
manual_5g_001_3,fiveg,ممكن تساعدوني؟ هل شبكة 5G متوفرة؟,شبكة 5G يتم إطلاقها حسب توفر الخدمة والتغطية. تابع الإعلانات الرسمية لمعرفة موعد ومناطق التوفر.
manual_5g_001_4,fiveg,السلام عليكم، هل شبكة 5G متوفرة؟,شبكة 5G يتم إطلاقها حسب توفر الخدمة والتغطية. تابع الإعلانات الرسمية لمعرفة موعد ومناطق التوفر.
manual_5g_002_0,fiveg,متى يتم تشغيل الجيل الخامس؟,سيتم الإعلان عن توفر 5G عبر القنوات الرسمية عند جاهزية الخدمة. حالياً تابع تحديثات الشركة.
manual_5g_002_1,fiveg,لو سمحت متى يتم تشغيل الجيل الخامس؟,سيتم الإعلان عن توفر 5G عبر القنوات الرسمية عند جاهزية الخدمة. حالياً تابع تحديثات الشركة.
manual_5g_002_2,fiveg,عندي سؤال: متى يتم تشغيل الجيل الخامس؟,سيتم الإعلان عن توفر 5G عبر القنوات الرسمية عند جاهزية الخدمة. حالياً تابع تحديثات الشركة.
manual_5g_002_3,fiveg,ممكن تساعدوني؟ متى يتم تشغيل الجيل الخامس؟,سيتم الإعلان عن توفر 5G عبر القنوات الرسمية عند جاهزية الخدمة. حالياً تابع تحديثات الشركة.
manual_5g_002_4,fiveg,السلام عليكم، متى يتم تشغيل الجيل الخامس؟,سيتم الإعلان عن توفر 5G عبر القنوات الرسمية عند جاهزية الخدمة. حالياً تابع تحديثات الشركة.
manual_5g_003_0,fiveg,هل هاتفي يدعم 5G مع شبكتكم؟,يجب أن يدعم الهاتف 5G وأن تكون الخدمة متاحة في منطقتك. تحقق من مواصفات الجهاز وتوفر التغطية.
manual_5g_003_1,fiveg,لو سمحت هل هاتفي يدعم 5G مع شبكتكم؟,يجب أن يدعم الهاتف 5G وأن تكون الخدمة متاحة في منطقتك. تحقق من مواصفات الجهاز وتوفر التغطية.
manual_5g_003_2,fiveg,عندي سؤال: هل هاتفي يدعم 5G مع شبكتكم؟,يجب أن يدعم الهاتف 5G وأن تكون الخدمة متاحة في منطقتك. تحقق من مواصفات الجهاز وتوفر التغطية.
manual_5g_003_3,fiveg,ممكن تساعدوني؟ هل هاتفي يدعم 5G مع شبكتكم؟,يجب أن يدعم الهاتف 5G وأن تكون الخدمة متاحة في منطقتك. تحقق من مواصفات الجهاز وتوفر التغطية.
manual_5g_003_4,fiveg,السلام عليكم، هل هاتفي يدعم 5G مع شبكتكم؟,يجب أن يدعم الهاتف 5G وأن تكون الخدمة متاحة في منطقتك. تحقق من مواصفات الجهاز وتوفر التغطية.
manual_business_001_0,business_internet,أريد إنترنت أعمال للشركة,لخدمات إنترنت الأعمال أو FTTx يرجى التواصل مع فريق المبيعات أو الدعم لتقديم تفاصيل الموقع والاحتياج.
manual_business_001_1,business_internet,لو سمحت أريد إنترنت أعمال للشركة,لخدمات إنترنت الأعمال أو FTTx يرجى التواصل مع فريق المبيعات أو الدعم لتقديم تفاصيل الموقع والاحتياج.
manual_business_001_2,business_internet,عندي سؤال: أريد إنترنت أعمال للشركة,لخدمات إنترنت الأعمال أو FTTx يرجى التواصل مع فريق المبيعات أو الدعم لتقديم تفاصيل الموقع والاحتياج.
manual_business_001_3,business_internet,ممكن تساعدوني؟ أريد إنترنت أعمال للشركة,لخدمات إنترنت الأعمال أو FTTx يرجى التواصل مع فريق المبيعات أو الدعم لتقديم تفاصيل الموقع والاحتياج.
manual_business_001_4,business_internet,السلام عليكم، أريد إنترنت أعمال للشركة,لخدمات إنترنت الأعمال أو FTTx يرجى التواصل مع فريق المبيعات أو الدعم لتقديم تفاصيل الموقع والاحتياج.
manual_business_001_5,business_internet,أريد إنترنت أعمال للشركة؟,لخدمات إنترنت الأعمال أو FTTx يرجى التواصل مع فريق المبيعات أو الدعم لتقديم تفاصيل الموقع والاحتياج.
manual_business_002_0,business_internet,هل لديكم FTTx للمكاتب؟,تتوفر حلول إنترنت الأعمال مثل FTTx حسب المنطقة والإمكانية الفنية. تواصل مع الفريق المختص للتحقق.
manual_business_002_1,business_internet,لو سمحت هل لديكم FTTx للمكاتب؟,تتوفر حلول إنترنت الأعمال مثل FTTx حسب المنطقة والإمكانية الفنية. تواصل مع الفريق المختص للتحقق.
manual_business_002_2,business_internet,عندي سؤال: هل لديكم FTTx للمكاتب؟,تتوفر حلول إنترنت الأعمال مثل FTTx حسب المنطقة والإمكانية الفنية. تواصل مع الفريق المختص للتحقق.
manual_business_002_3,business_internet,ممكن تساعدوني؟ هل لديكم FTTx للمكاتب؟,تتوفر حلول إنترنت الأعمال مثل FTTx حسب المنطقة والإمكانية الفنية. تواصل مع الفريق المختص للتحقق.
manual_business_002_4,business_internet,السلام عليكم، هل لديكم FTTx للمكاتب؟,تتوفر حلول إنترنت الأعمال مثل FTTx حسب المنطقة والإمكانية الفنية. تواصل مع الفريق المختص للتحقق.
manual_business_003_0,business_internet,أحتاج خط إنترنت ثابت للعمل,يرجى التواصل مع مبيعات إنترنت الأعمال وتزويدهم بموقع العمل وسعة الاستخدام المطلوبة ليتم اقتراح الحل المناسب.
manual_business_003_1,business_internet,لو سمحت أحتاج خط إنترنت ثابت للعمل,يرجى التواصل مع مبيعات إنترنت الأعمال وتزويدهم بموقع العمل وسعة الاستخدام المطلوبة ليتم اقتراح الحل المناسب.
manual_business_003_2,business_internet,عندي سؤال: أحتاج خط إنترنت ثابت للعمل,يرجى التواصل مع مبيعات إنترنت الأعمال وتزويدهم بموقع العمل وسعة الاستخدام المطلوبة ليتم اقتراح الحل المناسب.
manual_business_003_3,business_internet,ممكن تساعدوني؟ أحتاج خط إنترنت ثابت للعمل,يرجى التواصل مع مبيعات إنترنت الأعمال وتزويدهم بموقع العمل وسعة الاستخدام المطلوبة ليتم اقتراح الحل المناسب.
manual_business_003_4,business_internet,السلام عليكم، أحتاج خط إنترنت ثابت للعمل,يرجى التواصل مع مبيعات إنترنت الأعمال وتزويدهم بموقع العمل وسعة الاستخدام المطلوبة ليتم اقتراح الحل المناسب.
manual_business_003_5,business_internet,أحتاج خط إنترنت ثابت للعمل؟,يرجى التواصل مع مبيعات إنترنت الأعمال وتزويدهم بموقع العمل وسعة الاستخدام المطلوبة ليتم اقتراح الحل المناسب.
manual_complaint_001_0,complaint,أريد تقديم شكوى رسمية,يمكنك تقديم شكوى عبر الدردشة المباشرة أو التواصل مع خدمة العملاء أو زيارة مركز خدمة. سيتم تسجيل الشكوى ومتابعتها من الفريق المختص.
manual_complaint_001_1,complaint,لو سمحت أريد تقديم شكوى رسمية,يمكنك تقديم شكوى عبر الدردشة المباشرة أو التواصل مع خدمة العملاء أو زيارة مركز خدمة. سيتم تسجيل الشكوى ومتابعتها من الفريق المختص.
manual_complaint_001_2,complaint,عندي سؤال: أريد تقديم شكوى رسمية,يمكنك تقديم شكوى عبر الدردشة المباشرة أو التواصل مع خدمة العملاء أو زيارة مركز خدمة. سيتم تسجيل الشكوى ومتابعتها من الفريق المختص.
manual_complaint_001_3,complaint,ممكن تساعدوني؟ أريد تقديم شكوى رسمية,يمكنك تقديم شكوى عبر الدردشة المباشرة أو التواصل مع خدمة العملاء أو زيارة مركز خدمة. سيتم تسجيل الشكوى ومتابعتها من الفريق المختص.
manual_complaint_001_4,complaint,السلام عليكم، أريد تقديم شكوى رسمية,يمكنك تقديم شكوى عبر الدردشة المباشرة أو التواصل مع خدمة العملاء أو زيارة مركز خدمة. سيتم تسجيل الشكوى ومتابعتها من الفريق المختص.
manual_complaint_001_5,complaint,أريد تقديم شكوى رسمية؟,يمكنك تقديم شكوى عبر الدردشة المباشرة أو التواصل مع خدمة العملاء أو زيارة مركز خدمة. سيتم تسجيل الشكوى ومتابعتها من الفريق المختص.
manual_complaint_002_0,complaint,أنا غير راض عن الخدمة وأريد مراجعة مشكلتي,نعتذر عن تجربتك. يمكن تحويلك إلى موظف دعم لمراجعة المشكلة وتسجيلها بشكل رسمي.
manual_complaint_002_1,complaint,لو سمحت أنا غير راض عن الخدمة وأريد مراجعة مشكلتي,نعتذر عن تجربتك. يمكن تحويلك إلى موظف دعم لمراجعة المشكلة وتسجيلها بشكل رسمي.
manual_complaint_002_2,complaint,عندي سؤال: أنا غير راض عن الخدمة وأريد مراجعة مشكلتي,نعتذر عن تجربتك. يمكن تحويلك إلى موظف دعم لمراجعة المشكلة وتسجيلها بشكل رسمي.
manual_complaint_002_3,complaint,ممكن تساعدوني؟ أنا غير راض عن الخدمة وأريد مراجعة مشكلتي,نعتذر عن تجربتك. يمكن تحويلك إلى موظف دعم لمراجعة المشكلة وتسجيلها بشكل رسمي.
manual_complaint_002_4,complaint,السلام عليكم، أنا غير راض عن الخدمة وأريد مراجعة مشكلتي,نعتذر عن تجربتك. يمكن تحويلك إلى موظف دعم لمراجعة المشكلة وتسجيلها بشكل رسمي.
manual_complaint_002_5,complaint,أنا غير راض عن الخدمة وأريد مراجعة مشكلتي؟,نعتذر عن تجربتك. يمكن تحويلك إلى موظف دعم لمراجعة المشكلة وتسجيلها بشكل رسمي.
manual_complaint_003_0,complaint,الخدمة سيئة وأريد موظف يتابع الموضوع,أتفهم انزعاجك. يمكن تحويل المحادثة إلى موظف دعم لمتابعة الحالة واتخاذ الإجراء المناسب.
manual_complaint_003_1,complaint,لو سمحت الخدمة سيئة وأريد موظف يتابع الموضوع,أتفهم انزعاجك. يمكن تحويل المحادثة إلى موظف دعم لمتابعة الحالة واتخاذ الإجراء المناسب.
manual_complaint_003_2,complaint,عندي سؤال: الخدمة سيئة وأريد موظف يتابع الموضوع,أتفهم انزعاجك. يمكن تحويل المحادثة إلى موظف دعم لمتابعة الحالة واتخاذ الإجراء المناسب.
manual_complaint_003_3,complaint,ممكن تساعدوني؟ الخدمة سيئة وأريد موظف يتابع الموضوع,أتفهم انزعاجك. يمكن تحويل المحادثة إلى موظف دعم لمتابعة الحالة واتخاذ الإجراء المناسب.
manual_complaint_003_4,complaint,السلام عليكم، الخدمة سيئة وأريد موظف يتابع الموضوع,أتفهم انزعاجك. يمكن تحويل المحادثة إلى موظف دعم لمتابعة الحالة واتخاذ الإجراء المناسب.
manual_complaint_003_5,complaint,الخدمة سيئة وأريد موظف يتابع الموضوع؟,أتفهم انزعاجك. يمكن تحويل المحادثة إلى موظف دعم لمتابعة الحالة واتخاذ الإجراء المناسب.
manual_agent_001_0,agent_request,أريد التحدث مع موظف,سيتم تحويلك إلى أحد موظفي الدعم لمتابعة طلبك. يرجى الانتظار قليلاً وسيقوم الفريق بالرد عليك.
manual_agent_001_1,agent_request,لو سمحت أريد التحدث مع موظف,سيتم تحويلك إلى أحد موظفي الدعم لمتابعة طلبك. يرجى الانتظار قليلاً وسيقوم الفريق بالرد عليك.
manual_agent_001_2,agent_request,عندي سؤال: أريد التحدث مع موظف,سيتم تحويلك إلى أحد موظفي الدعم لمتابعة طلبك. يرجى الانتظار قليلاً وسيقوم الفريق بالرد عليك.
manual_agent_001_3,agent_request,ممكن تساعدوني؟ أريد التحدث مع موظف,سيتم تحويلك إلى أحد موظفي الدعم لمتابعة طلبك. يرجى الانتظار قليلاً وسيقوم الفريق بالرد عليك.
manual_agent_001_4,agent_request,السلام عليكم، أريد التحدث مع موظف,سيتم تحويلك إلى أحد موظفي الدعم لمتابعة طلبك. يرجى الانتظار قليلاً وسيقوم الفريق بالرد عليك.
manual_agent_001_5,agent_request,أريد التحدث مع موظف؟,سيتم تحويلك إلى أحد موظفي الدعم لمتابعة طلبك. يرجى الانتظار قليلاً وسيقوم الفريق بالرد عليك.
manual_agent_002_0,agent_request,حولني لخدمة العملاء,يمكن تحويلك إلى خدمة العملاء لمساعدتك بشكل مباشر. يرجى توضيح المشكلة باختصار لتسريع المتابعة.
manual_agent_002_1,agent_request,لو سمحت حولني لخدمة العملاء,يمكن تحويلك إلى خدمة العملاء لمساعدتك بشكل مباشر. يرجى توضيح المشكلة باختصار لتسريع المتابعة.
manual_agent_002_2,agent_request,عندي سؤال: حولني لخدمة العملاء,يمكن تحويلك إلى خدمة العملاء لمساعدتك بشكل مباشر. يرجى توضيح المشكلة باختصار لتسريع المتابعة.
manual_agent_002_3,agent_request,ممكن تساعدوني؟ حولني لخدمة العملاء,يمكن تحويلك إلى خدمة العملاء لمساعدتك بشكل مباشر. يرجى توضيح المشكلة باختصار لتسريع المتابعة.
manual_agent_002_4,agent_request,السلام عليكم، حولني لخدمة العملاء,يمكن تحويلك إلى خدمة العملاء لمساعدتك بشكل مباشر. يرجى توضيح المشكلة باختصار لتسريع المتابعة.
manual_agent_002_5,agent_request,حولني لخدمة العملاء؟,يمكن تحويلك إلى خدمة العملاء لمساعدتك بشكل مباشر. يرجى توضيح المشكلة باختصار لتسريع المتابعة.
manual_agent_003_0,agent_request,لا أريد روبوت أريد شخص حقيقي,يمكن تحويلك إلى موظف دعم بشري لمتابعة طلبك مباشرة. يرجى الانتظار حتى يتم استلام المحادثة.
manual_agent_003_1,agent_request,لو سمحت لا أريد روبوت أريد شخص حقيقي,يمكن تحويلك إلى موظف دعم بشري لمتابعة طلبك مباشرة. يرجى الانتظار حتى يتم استلام المحادثة.
manual_agent_003_2,agent_request,عندي سؤال: لا أريد روبوت أريد شخص حقيقي,يمكن تحويلك إلى موظف دعم بشري لمتابعة طلبك مباشرة. يرجى الانتظار حتى يتم استلام المحادثة.
manual_agent_003_3,agent_request,ممكن تساعدوني؟ لا أريد روبوت أريد شخص حقيقي,يمكن تحويلك إلى موظف دعم بشري لمتابعة طلبك مباشرة. يرجى الانتظار حتى يتم استلام المحادثة.
manual_agent_003_4,agent_request,السلام عليكم، لا أريد روبوت أريد شخص حقيقي,يمكن تحويلك إلى موظف دعم بشري لمتابعة طلبك مباشرة. يرجى الانتظار حتى يتم استلام المحادثة.
manual_agent_003_5,agent_request,لا أريد روبوت أريد شخص حقيقي؟,يمكن تحويلك إلى موظف دعم بشري لمتابعة طلبك مباشرة. يرجى الانتظار حتى يتم استلام المحادثة.
manual_out_001_0,out_of_scope,اشرح لي تاريخ الدولة العباسية,أنا متخصص في خدمات Rcell فقط. يمكنني مساعدتك في الإنترنت، الباقات، الشريحة، التطبيقات، الرصيد، أو خدمات الدعم.
manual_out_001_1,out_of_scope,لو سمحت اشرح لي تاريخ الدولة العباسية,أنا متخصص في خدمات Rcell فقط. يمكنني مساعدتك في الإنترنت، الباقات، الشريحة، التطبيقات، الرصيد، أو خدمات الدعم.
manual_out_001_2,out_of_scope,عندي سؤال: اشرح لي تاريخ الدولة العباسية,أنا متخصص في خدمات Rcell فقط. يمكنني مساعدتك في الإنترنت، الباقات، الشريحة، التطبيقات، الرصيد، أو خدمات الدعم.
